golden_id,event_type,firm_name,firm_canonical,has_crd,lead_first,lead_last,team_name_current,team_name_prior,street,city,state,zip_
3252,RENAME,Cetera Financial Group,cetera,True,Joseph,Nelson,Nelson Family Wealth Group,Nelson Wealth Advisors,1913 Willow Pkwy,Baltimore,MD,21201
3253,MEMBER_CHANGE,National Planning Holdings,nph,True,Barbara,Young,Diaz Advisory Group,Diaz Advisory Group,8964 Liberty Rd,Washington,DC,20001
3254,MEMBER_CHANGE,Ridgeway Wealth Management,ridgeway,False,Thomas,Liu,Anderson Partners,Anderson Partners,2568 Liberty Ln,Las Vegas,NV,89101
3255,RENAME,Hilliard Lyons,hilliard_lyons,True,Betty,Mitchell,Mitchell & Associates,Mitchell Asset Management Group,2898 Broad Pl,Portland,OR,97201
3256,MEMBER_CHANGE,Clearwater Capital Group,clearwater,False,Amanda,Chen,Wilson Private Wealth,Wilson Private Wealth,7443 Park Rd,Richmond,VA,23219
3257,MEMBER_CHANGE,Cambridge Investment Research,cambridge_inv,True,Matthew,Torres,Roberts Investment Group,Roberts Investment Group,5726 Spring Dr,St. Louis,MO,63101
3258,MEMBER_CHANGE,Robert W. Baird & Co.,rwbaird,True,Nancy,Thomas,Turner Institutional Group,Turner Institutional Group,247 Monroe Way,Denver,CO,80201
3259,MEMBER_CHANGE,Highfield Asset Management,highfield,False,Daniel,Phillips,Gomez Wealth Management,Gomez Wealth Management,468 Jefferson Rd,Raleigh,NC,27601
3260,RENAME,Raymond James Financial Services,raymond_james,True,Amanda,Flores,Flores Wealth Management Group,Flores Asset Management Group,9770 River Ave,Atlanta,GA,30301
3261,RENAME,National Planning Holdings,nph,True,Amanda,Hill,Hill & Associates,Hill Financial Group,453 Central St,Boston,MA,02101
3262,SPLIT_PARENT,Summit Peak Advisors,summit_peak,False,Megan,Nelson,Nelson Investment Partners,Nelson Investment Partners,8259 Hill Court,Washington,DC,20001
3263,RENAME,Ridgeway Wealth Management,ridgeway,False,Amanda,Zhang,Zhang & Hill Advisors,Zhang Wealth Management,4756 Lincoln Rd,Houston,TX,77001
3264,SPLIT_PARENT,Cambridge Investment Research,cambridge_inv,True,Matthew,Khan,Khan Portfolio Group,Khan Portfolio Group,8358 River Ave,Baltimore,MD,21201
3265,MEMBER_CHANGE,Ameriprise Financial Services,ameriprise,True,Anthony,Evans,Young Financial Group,Young Financial Group,8603 Church Pl,Fort Worth,TX,76101
3266,MEMBER_CHANGE,DA Davidson & Co.,da_davidson,True,Andrew,Miller,Mitchell Wealth Advisors,Mitchell Wealth Advisors,1850 Lincoln Rd,Pittsburgh,PA,15201
3267,MEMBER_CHANGE,Securities America,securities_america,True,Ashley,Jackson,Martin Wealth Partners,Martin Wealth Partners,5277 Main Pkwy,San Jose,CA,95101
3268,MEMBER_CHANGE,Ridgeway Wealth Management,ridgeway,False,Margaret,Smith,Khan Family Office,Khan Family Office,262 Spring Blvd,San Antonio,TX,78201
3269,MEMBER_CHANGE,Clearwater Capital Group,clearwater,False,Mark,Edwards,Taylor Family Office,Taylor Family Office,2386 Jefferson St,Memphis,TN,38101
3270,MEMBER_CHANGE,DA Davidson & Co.,da_davidson,True,Karen,Green,Carter Portfolio Group,Carter Portfolio Group,1102 Main Court,Austin,TX,78701
3271,MEMBER_CHANGE,Robert W. Baird & Co.,rwbaird,True,Lisa,Cruz,Chen Wealth Partners,Chen Wealth Partners,5974 Market Ave,Columbus,OH,43201
3272,RENAME,Morgan Stanley Wealth Management,morgan_stanley,True,Helen,Liu,Liu & Associates,Liu Wealth Advisors,9490 Central Dr,Los Angeles,CA,90001
3273,MEMBER_CHANGE,Oppenheimer & Co.,oppenheimer,True,Karen,Torres,Allen Institutional Group,Allen Institutional Group,8961 Central Dr,Richmond,VA,23219
3274,MEMBER_CHANGE,Woodbury Financial Services,woodbury,True,Rachel,Taylor,Martin Family Wealth Group,Martin Family Wealth Group,1836 Central Pl,Baltimore,MD,21201
3275,MEMBER_CHANGE,Meridian Private Wealth,meridian_pw,False,Donald,Smith,Smith Capital,Smith Capital,7424 Willow St,Chicago,IL,60601
3276,MEMBER_CHANGE,Morgan Stanley Wealth Management,morgan_stanley,True,Sarah,Zhang,Williams Institutional Group,Williams Institutional Group,5751 Adams Ln,Memphis,TN,38101
3277,MEMBER_CHANGE,Wells Fargo Advisors,wells_fargo,True,Donald,Huang,Liu Portfolio Group,Liu Portfolio Group,5930 Church Dr,New York,NY,10022
3278,MEMBER_CHANGE,Parkside Wealth Strategies,parkside,False,Jennifer,Collins,Nguyen Investment Partners,Nguyen Investment Partners,1690 Central Rd,Portland,OR,97201
3279,MEMBER_CHANGE,Edward Jones,edward_jones,True,Christopher,Khan,Mitchell Institutional Group,Mitchell Institutional Group,4920 Madison Way,Portland,OR,97201
3280,MEMBER_CHANGE,UBS Financial Services,ubs,True,Sarah,Adams,Morris Financial Group,Morris Financial Group,419 Church Ave,Cleveland,OH,44101
3281,MEMBER_CHANGE,Commonwealth Financial Network,commonwealth,True,Thomas,Thomas,Flores Institutional Group,Flores Institutional Group,672 Main Ave,Fort Worth,TX,76101
3282,SPLIT_PARENT,Cetera Financial Group,cetera,True,Karen,Liu,Liu Family Wealth Group,Liu Family Wealth Group,2113 Oak Dr,San Francisco,CA,94101
3283,MEMBER_CHANGE,Parkside Wealth Strategies,parkside,False,Michael,White,Allen Investment Partners,Allen Investment Partners,2254 Broad Pkwy,Los Angeles,CA,90001
3284,MEMBER_CHANGE,DA Davidson & Co.,da_davidson,True,Sandra,Diaz,Thompson Institutional Group,Thompson Institutional Group,5718 Madison Court,Memphis,TN,38101
3285,MEMBER_CHANGE,Clearwater Capital Group,clearwater,False,Susan,Evans,Taylor Investment Partners,Taylor Investment Partners,732 Lincoln Blvd,San Diego,CA,92101
3286,SPLIT_PARENT,Wells Fargo Advisors,wells_fargo,True,Sarah,Wang,Wang Capital Group,Wang Capital Group,9887 Madison Way,San Diego,CA,92101
3287,MEMBER_CHANGE,Oppenheimer & Co.,oppenheimer,True,Michael,Collins,Morgan Investment Group,Morgan Investment Group,3118 Washington Ave,St. Louis,MO,63101
3288,MEMBER_CHANGE,Morgan Stanley Wealth Management,morgan_stanley,True,Megan,Baker,Harris Advisory Group,Harris Advisory Group,4931 Jefferson St,Indianapolis,IN,46201
3289,MEMBER_CHANGE,Commonwealth Financial Network,commonwealth,True,Steven,Martin,Baker Asset Management Group,Baker Asset Management Group,5073 Central Rd,Nashville,TN,37201
3290,SPLIT_PARENT,Hilliard Lyons,hilliard_lyons,True,Megan,White,White Portfolio Group,White Portfolio Group,7261 Spring Blvd,Philadelphia,PA,19101
3291,MEMBER_CHANGE,Meridian Private Wealth,meridian_pw,False,Steven,Jones,Mitchell Advisors,Mitchell Advisors,5220 Main Way,Phoenix,AZ,85001
3292,RENAME,Raymond James Financial Services,raymond_james,True,Andrew,Wright,Wright & Lee Partners,Wright Family Wealth Group,5796 Park Ave,San Jose,CA,95101
3293,MEMBER_CHANGE,Harborview Private Wealth,harborview,False,Richard,Khan,Brown Partners,Brown Partners,4181 Lincoln Blvd,Austin,TX,78701
3294,MERGE_TARGET,Merrill Lynch Pierce Fenner & Smith,merrill_lynch,True,William,Kim,Kim Family Wealth Group,Kim Family Wealth Group,7838 Lake Blvd,Kansas City,MO,64101
3295,MEMBER_CHANGE,Commonwealth Financial Network,commonwealth,True,Ashley,Rivera,Green Wealth Partners,Green Wealth Partners,8882 Church Court,Charlotte,NC,28201
3296,RENAME,Woodbury Financial Services,woodbury,True,Lisa,Carter,Carter & Nguyen Partners,Carter Capital Group,5363 Central Pl,San Jose,CA,95101
3297,RENAME,LPL Financial,lpl_financial,True,Rachel,Parker,Parker & Baker Partners,Parker Wealth Partners,2890 Union Pl,San Diego,CA,92101
3298,MEMBER_CHANGE,Harborview Private Wealth,harborview,False,Emily,White,Miller Family Office,Miller Family Office,1994 Market Pl,Minneapolis,MN,55401
3299,MEMBER_CHANGE,Hilliard Lyons,hilliard_lyons,True,James,Torres,Garcia Financial Group,Garcia Financial Group,1190 Oak Pl,Chicago,IL,60601
3300,RENAME,Cambridge Investment Research,cambridge_inv,True,Michael,Torres,Torres Portfolio Group,Torres Wealth Partners,9918 Maple Rd,Atlanta,GA,30301
3301,RENAME,Ameriprise Financial Services,ameriprise,True,Kenneth,Thompson,Thompson & Associates,Thompson Financial Group,3873 Monroe Pl,Fort Worth,TX,76101
3302,MEMBER_CHANGE,Hilliard Lyons,hilliard_lyons,True,David,Nelson,Allen Financial Group,Allen Financial Group,8765 Adams Rd,San Antonio,TX,78201
3303,MEMBER_CHANGE,Clearwater Capital Group,clearwater,False,Michael,Parker,Davis Private Wealth,Davis Private Wealth,9612 River Pkwy,Kansas City,MO,64101
3304,MEMBER_CHANGE,Edward Jones,edward_jones,True,Ashley,Morgan,Young Portfolio Group,Young Portfolio Group,3428 Oak Pl,Columbus,OH,43201
3305,MEMBER_CHANGE,Commonwealth Financial Network,commonwealth,True,Steven,Liu,Mitchell Wealth Management Group,Mitchell Wealth Management Group,3741 Park Ave,Cleveland,OH,44101
3306,RENAME,Edward Jones,edward_jones,True,Margaret,Garcia,Garcia & Zhang Advisors,Garcia Private Wealth Group,3393 Lake Court,St. Louis,MO,63101
3307,MEMBER_CHANGE,LPL Financial,lpl_financial,True,Jessica,Turner,Kim Wealth Management Group,Kim Wealth Management Group,8504 Commerce Court,Tampa,FL,33601
3308,MEMBER_CHANGE,Highfield Asset Management,highfield,False,Paul,Williams,Khan Asset Management,Khan Asset Management,1219 Willow Blvd,Raleigh,NC,27601
3309,MERGE_SURVIVOR,Securities America,securities_america,True,Patricia,Thomas,Thomas Wealth Management Group,Thomas Wealth Management Group,4773 Central Ln,Austin,TX,78701
3310,RENAME,Oppenheimer & Co.,oppenheimer,True,William,King,King Financial Group,King Investment Group,2102 Jefferson Rd,Baltimore,MD,21201
3311,MEMBER_CHANGE,Oppenheimer & Co.,oppenheimer,True,Thomas,Johnson,Kim Capital Group,Kim Capital Group,3809 Commerce Court,Chicago,IL,60601
3312,MEMBER_CHANGE,Wells Fargo Advisors,wells_fargo,True,Richard,Thompson,Roberts Private Wealth Group,Roberts Private Wealth Group,5936 Madison Way,Jacksonville,FL,32201
3313,MEMBER_CHANGE,Janney Montgomery Scott,janney,True,Charles,Reyes,Huang Asset Management Group,Huang Asset Management Group,8235 Maple Way,Atlanta,GA,30301
3314,RENAME,Crestwood Family Office,crestwood,False,Nancy,Kim,Kim Family Office,Kim Capital,9807 Lincoln Pkwy,Houston,TX,77001
3315,SPLIT_PARENT,Janney Montgomery Scott,janney,True,Mark,Jackson,Jackson Asset Management Group,Jackson Asset Management Group,2337 Highland Pkwy,Portland,OR,97201
3316,MEMBER_CHANGE,Robert W. Baird & Co.,rwbaird,True,Dorothy,Kim,Turner Asset Management Group,Turner Asset Management Group,4392 Spring St,Richmond,VA,23219
3317,MEMBER_CHANGE,National Planning Holdings,nph,True,Barbara,Khan,Gomez Wealth Management Group,Gomez Wealth Management Group,705 Cedar St,Tampa,FL,33601
3318,RENAME,Woodbury Financial Services,woodbury,True,Helen,Wright,Wright Wealth Partners,Wright Financial Group,3833 Highland St,Tampa,FL,33601
3319,MEMBER_CHANGE,Highfield Asset Management,highfield,False,Dorothy,Morris,Chen Private Wealth,Chen Private Wealth,2782 Cedar Ave,Tampa,FL,33601
3320,MEMBER_CHANGE,Woodbury Financial Services,woodbury,True,Lisa,Baker,Parker Wealth Advisors,Parker Wealth Advisors,4859 River Blvd,Seattle,WA,98101
3321,RENAME,DA Davidson & Co.,da_davidson,True,Paul,Stewart,Stewart & Associates,Stewart Wealth Advisors,8565 River Pkwy,Richmond,VA,23219
3322,MEMBER_CHANGE,Crestwood Family Office,crestwood,False,James,Anderson,Gomez Private Wealth,Gomez Private Wealth,7276 Washington Court,Louisville,KY,40201
3323,MEMBER_CHANGE,Clearwater Capital Group,clearwater,False,Emily,Jackson,Wright Wealth Management,Wright Wealth Management,5810 Monroe Court,San Diego,CA,92101
3324,RENAME,Cambridge Investment Research,cambridge_inv,True,Joseph,Chen,Chen & Associates,Chen Portfolio Group,941 Washington Blvd,Houston,TX,77001
3325,MEMBER_CHANGE,Ameriprise Financial Services,ameriprise,True,Christopher,Baker,Nelson Family Wealth Group,Nelson Family Wealth Group,8927 Broad Ave,San Diego,CA,92101
3326,MEMBER_CHANGE,Janney Montgomery Scott,janney,True,Christopher,Wright,Mitchell Advisory Group,Mitchell Advisory Group,7503 Maple Way,New York,NY,10001
3327,MEMBER_CHANGE,Parkside Wealth Strategies,parkside,False,Nancy,Rivera,Morris Wealth Management,Morris Wealth Management,8769 River Rd,Oklahoma City,OK,73101
3328,RENAME,Summit Peak Advisors,summit_peak,False,Richard,Patel,Patel & Associates,Patel Investment Partners,3476 Madison Way,San Jose,CA,95101
3329,MEMBER_CHANGE,Cambridge Investment Research,cambridge_inv,True,Christopher,Zhang,Campbell Private Wealth Group,Campbell Private Wealth Group,1459 Washington Dr,New York,NY,10022
3330,SPLIT_PARENT,Edward Jones,edward_jones,True,Susan,Rivera,Rivera Capital Group,Rivera Capital Group,7217 Central Ave,Phoenix,AZ,85001
3331,MEMBER_CHANGE,National Planning Holdings,nph,True,Sandra,Cruz,Evans Financial Group,Evans Financial Group,8927 Maple Rd,Oklahoma City,OK,73101
3332,MEMBER_CHANGE,National Planning Holdings,nph,True,Jessica,King,Liu Wealth Management Group,Liu Wealth Management Group,9485 Church Blvd,Philadelphia,PA,19101
3333,RENAME,Ameriprise Financial Services,ameriprise,True,Dorothy,Roberts,Roberts Capital Group,Roberts Wealth Management Group,6168 Spring Blvd,Boston,MA,02101
3334,MERGE_TARGET,Meridian Private Wealth,meridian_pw,False,Sandra,Kim,Kim Family Office,Kim Family Office,9687 Park Dr,Louisville,KY,40201
3335,MEMBER_CHANGE,Merrill Lynch Pierce Fenner & Smith,merrill_lynch,True,Karen,Adams,Stewart Wealth Advisors,Stewart Wealth Advisors,8922 Monroe St,Kansas City,MO,64101
3336,MEMBER_CHANGE,Crestwood Family Office,crestwood,False,Linda,Nguyen,Morgan Private Wealth,Morgan Private Wealth,3297 Elm Ln,New York,NY,10022
3337,MEMBER_CHANGE,Crestwood Family Office,crestwood,False,Jessica,Davis,Davis Wealth Management,Davis Wealth Management,4050 Highland Ave,New York,NY,10001
3338,MERGE_TARGET,Stifel Nicolaus & Company,stifel_nicolaus,True,Jessica,Wilson,Wilson Portfolio Group,Wilson Portfolio Group,7871 River Blvd,Nashville,TN,37201
3339,RENAME,Hilliard Lyons,hilliard_lyons,True,Joseph,Harris,Harris & Associates,Harris Family Wealth Group,7089 Oak Pkwy,Chicago,IL,60601
3340,RENAME,Harborview Private Wealth,harborview,False,Susan,King,King & Associates,King Asset Management,1755 Market Ave,Los Angeles,CA,90001
3341,MEMBER_CHANGE,Janney Montgomery Scott,janney,True,Nancy,Collins,Brown Investment Group,Brown Investment Group,5004 Park Way,Fort Worth,TX,76101
3342,MEMBER_CHANGE,DA Davidson & Co.,da_davidson,True,Barbara,Moore,Yang Capital Group,Yang Capital Group,8798 Commerce Dr,Las Vegas,NV,89101
3343,MEMBER_CHANGE,Northgate Investment Partners,northgate,False,Nancy,Collins,Wilson Capital Partners,Wilson Capital Partners,1392 Park Pl,Miami,FL,33101
3344,RENAME,Crestwood Family Office,crestwood,False,Megan,Hill,Hill & Associates,Hill Wealth Management,4119 Park Pl,Charlotte,NC,28201
3345,MEMBER_CHANGE,Summit Peak Advisors,summit_peak,False,Susan,Wright,Brown Partners,Brown Partners,5570 Central Pl,Milwaukee,WI,53201
3346,MEMBER_CHANGE,Merrill Lynch Pierce Fenner & Smith,merrill_lynch,True,Dorothy,Collins,Turner Wealth Partners,Turner Wealth Partners,7478 Union Dr,Phoenix,AZ,85001
3347,MEMBER_CHANGE,Kingsbridge Capital Advisors,kingsbridge,False,Andrew,Kim,Huang Family Office,Huang Family Office,6253 Lake Pkwy,Minneapolis,MN,55401
3348,MEMBER_CHANGE,National Planning Holdings,nph,True,Jessica,Hill,Scott Capital Group,Scott Capital Group,1995 Cedar Ln,Seattle,WA,98101
3349,RENAME,Stifel Nicolaus & Company,stifel_nicolaus,True,Betty,Cruz,Cruz & Associates,Cruz Portfolio Group,797 Union Blvd,Miami,FL,33101
3350,MEMBER_CHANGE,Parkside Wealth Strategies,parkside,False,Ashley,Adams,Baker Capital Partners,Baker Capital Partners,3077 Jefferson St,San Jose,CA,95101
3351,MEMBER_CHANGE,Securities America,securities_america,True,Barbara,Williams,Flores Institutional Group,Flores Institutional Group,6296 Madison St,Oklahoma City,OK,73101
3352,MEMBER_CHANGE,Parkside Wealth Strategies,parkside,False,Joseph,Edwards,Young Capital,Young Capital,8639 Maple Ln,Indianapolis,IN,46201
3353,MEMBER_CHANGE,Robert W. Baird & Co.,rwbaird,True,Charles,Liu,Lee Family Wealth Group,Lee Family Wealth Group,6853 Maple St,Philadelphia,PA,19101
3354,MEMBER_CHANGE,Woodbury Financial Services,woodbury,True,Steven,Anderson,King Institutional Group,King Institutional Group,3454 Spring Court,Denver,CO,80201
3355,MEMBER_CHANGE,Cetera Financial Group,cetera,True,Karen,Thompson,Williams Capital Group,Williams Capital Group,2138 Oak Dr,Boston,MA,02101
3356,SPLIT_PARENT,Securities America,securities_america,True,James,Wilson,Wilson Financial Group,Wilson Financial Group,3606 Main Rd,Dallas,TX,75201
3357,RENAME,Commonwealth Financial Network,commonwealth,True,Margaret,Jackson,Jackson & Associates,Jackson Asset Management Group,2300 Market Ave,Indianapolis,IN,46201
3358,MEMBER_CHANGE,Kingsbridge Capital Advisors,kingsbridge,False,Patricia,Patel,Cruz Investment Partners,Cruz Investment Partners,7526 Cedar Court,Pittsburgh,PA,15201
3359,RENAME,Stifel Nicolaus & Company,stifel_nicolaus,True,Rachel,King,King & Thompson Group,King Advisory Group,454 Highland Ln,Portland,OR,97201
3360,MEMBER_CHANGE,Summit Peak Advisors,summit_peak,False,Linda,Baker,Flores Capital Partners,Flores Capital Partners,6688 Hill Pkwy,New York,NY,10001
3361,MEMBER_CHANGE,National Planning Holdings,nph,True,Susan,King,Anderson Wealth Advisors,Anderson Wealth Advisors,8891 Monroe Rd,Richmond,VA,23219
3362,MEMBER_CHANGE,Cambridge Investment Research,cambridge_inv,True,Matthew,Thomas,Morris Wealth Partners,Morris Wealth Partners,5341 Monroe Pl,San Antonio,TX,78201
3363,MEMBER_CHANGE,Meridian Private Wealth,meridian_pw,False,Richard,Green,Chen Private Wealth,Chen Private Wealth,8908 Adams Way,San Diego,CA,92101
3364,MEMBER_CHANGE,Meridian Private Wealth,meridian_pw,False,David,Collins,Davis Capital Partners,Davis Capital Partners,4456 Park St,Milwaukee,WI,53201
3365,RENAME,Summit Peak Advisors,summit_peak,False,Helen,Carter,Carter & Green Group,Carter Wealth,1831 Monroe Ln,San Francisco,CA,94101
3366,MEMBER_CHANGE,Northgate Investment Partners,northgate,False,Michael,Chen,Thomas Investment Partners,Thomas Investment Partners,3512 Highland Court,Cleveland,OH,44101
3367,MEMBER_CHANGE,Highfield Asset Management,highfield,False,Michael,Garcia,Rivera Capital Partners,Rivera Capital Partners,3467 Central Way,Atlanta,GA,30301
3368,MEMBER_CHANGE,Kingsbridge Capital Advisors,kingsbridge,False,Emily,Miller,Rivera Advisors,Rivera Advisors,3934 Park Ln,Seattle,WA,98101
3369,RENAME,Northgate Investment Partners,northgate,False,Patricia,Adams,Adams Capital,Adams Partners,4213 Cedar Dr,New York,NY,10001
3370,MERGE_SURVIVOR,Woodbury Financial Services,woodbury,True,James,Evans,Evans Private Wealth Group,Evans Private Wealth Group,5819 Park Court,Baltimore,MD,21201
3371,MEMBER_CHANGE,Morgan Stanley Wealth Management,morgan_stanley,True,Robert,Baker,Mitchell Investment Group,Mitchell Investment Group,6586 Elm Pl,Indianapolis,IN,46201
3372,MEMBER_CHANGE,Summit Peak Advisors,summit_peak,False,Richard,Nguyen,Williams Investment Partners,Williams Investment Partners,1211 Church Blvd,Columbus,OH,43201
3373,MEMBER_CHANGE,Highfield Asset Management,highfield,False,Daniel,Edwards,Evans Partners,Evans Partners,5934 Jefferson Way,San Diego,CA,92101
3374,RENAME,Morgan Stanley Wealth Management,morgan_stanley,True,Paul,Morris,Morris Wealth Management Group,Morris Wealth Partners,1186 Main St,Minneapolis,MN,55401
3375,MEMBER_CHANGE,Harborview Private Wealth,harborview,False,Dorothy,Nguyen,Chen Investment Partners,Chen Investment Partners,1733 Highland Dr,San Jose,CA,95101
3376,MEMBER_CHANGE,Robert W. Baird & Co.,rwbaird,True,Anthony,Phillips,Morgan Advisory Group,Morgan Advisory Group,9124 Church Ave,Chicago,IL,60601
3377,MEMBER_CHANGE,Woodbury Financial Services,woodbury,True,Steven,Garcia,Collins Portfolio Group,Collins Portfolio Group,5171 Cedar Blvd,Dallas,TX,75201
3378,MEMBER_CHANGE,Northgate Investment Partners,northgate,False,Susan,Campbell,Mitchell Capital Partners,Mitchell Capital Partners,561 Highland Court,Raleigh,NC,27601
