team_name,firm_name,lead_name,email,members,address
Khan Wealth Management Group,Ameriprise Financial Services,Ryan Khan,,Ryan Khan|Timothy Scott|Mark Allen|Ashley Rivera,"2212 Elm Dr, Portland, OR 97201"
Adams Capital Partners,Meridian Private Wealth,Christopher Adams,,,"2327 Park Blvd, San Jose, CA 95101"
Roberts Wealth Advisors,Robert W. Baird & Co.,Susan Roberts,,,
Wright Group,Kingsbridge Capital Advisors,,wrightj@kingsbridgecap.com,Jason Wright|John Yang|Amanda Harris|Emily Rivera,
Green Advisory Group,DA Davidson & Co.,George Green,,George Green|Thomas Cruz|Dorothy Harris|Rachel Carter,
Reyes Private Client Group,Stifel Nicolaus & Company,Sarah Reyes,,,
Harris Capital Group,Raymond James Financial Services,,harrisp@raymondjames.com,Patricia Harris|Kevin Taylor|Michael Zhang|Richard Flores|Sandra Thomas,
Morgan Wealth Management Group,Stifel Nicolaus & Company,,,,"2011 Elm Ave, San Diego, CA 92101"
Liu Advisory Group,Cetera Financial Group,,,Daniel Liu|Karen Torres|Timothy Davis|Jeffrey Wang,"3294 Jefferson St, Austin, TX 78701"
Allen Advisors,Highfield Asset Management,Brian Allen,,,
Martin Wealth Partners,Robert W. Baird & Co.,,,,"9400 Commerce Rd, San Jose, CA 95101"
Allen Investment Group,Securities America,,,Timothy Allen|William Taylor|Amanda Davis|Joseph Wang,"5019 Lake Court, Charlotte, NC 28201"
Morris Financial Group,Cetera Financial Group,,,,"2944 Hill Ln, Portland, OR 97201"
Wang Portfolio Group,Edward Jones,Brian Wang,,,
Jones Private Client Group,Hilliard Lyons,,,,
Lee Tax & Wealth Group,Oppenheimer & Co.,Dorothy Lee,,,
Wilson Wealth Partners,Cambridge Investment Research,,,,
Stewart Family Wealth Group,Cetera Financial Group,Margaret Stewart,mstewart@cetera.com,,
Khan Financial Partners,Summit Peak Advisors,,,Charles Khan|Robert Nguyen|Jennifer Smith|Sandra Jones|Jacob Thompson|Ashley Garcia|Lisa Gomez,
Miller Tax & Wealth Group,Morgan Stanley Wealth Management,,millerr@morganstanley.com,,
Morris Partners,Parkside Wealth Strategies,,,,
Liu Private Wealth Group,Securities America,Betty Liu,,,
Nguyen Portfolio Group,DA Davidson & Co.,,,,
Thompson Retirement Solutions Group,Janney Montgomery Scott,,,,
Collins Capital Group,Cetera Financial Group,William Collins,,,
Parker Financial Group,Ameriprise Financial Services,,,Sarah Parker|Mark Johnson|Jennifer King|Linda Baker|Emily Baker|George Lee,
Mitchell Retirement Solutions Group,Woodbury Financial Services,Brian Mitchell,brian.mitchell@woodburyfs.com,Brian Mitchell|Jason Turner|Richard Williams|Karen Gomez,"3523 Jefferson Ln, Charlotte, NC 28201"
Thompson Family Wealth Group,Edward Jones,,,Megan Thompson|Emily Brown|Donald Wright,
Stewart Partners,Summit Peak Advisors,,sstewart@summitpeakadv.com,Sandra Stewart|Kevin Nguyen|Sandra Collins|James Zhang|Amanda Flores|Anthony Scott,"2285 Willow Court, Denver, CO 80201"
Nelson Tax & Wealth Group,Janney Montgomery Scott,,,,
Nguyen Investment Group,Janney Montgomery Scott,,,,
Turner Advisory Group,Hilliard Lyons,,,,
Wright Partners,Crestwood Family Office,Rachel Wright,,,
Khan Group,Summit Peak Advisors,Jeffrey Khan,,Jeffrey Khan|Jennifer Lee|Jeffrey Carter|David Huang,
Flores Capital Partners,Clearwater Capital Group,Andrew Flores,,,
Wang Capital,Northgate Investment Partners,,,Kevin Wang|Amanda Hill|Linda Martin,"4585 Madison Pl, Washington, DC 20001"
Kim Wealth Management,Ridgeway Wealth Management,,kimr@ridgewaywm.com,Rachel Kim|Paul Williams|Ashley Smith|Michael Carter,"964 Oak Dr, Houston, TX 77001"
Garcia Capital Group,Robert W. Baird & Co.,,,Ryan Garcia|Emily Stewart|Sarah Baker|Sarah White|Ronald Mitchell,
Collins Advisory Group,Oppenheimer & Co.,William Collins,,William Collins|Margaret Jones|Kenneth Wilson|Jason Green,
Johnson Investment Partners,Crestwood Family Office,Christopher Johnson,chris.johnson@crestwoodfo.com,,
Phillips Financial Group,Merrill Lynch Pierce Fenner & Smith,,,,
Parker Advisors,Highfield Asset Management,Matthew Parker,,,
Brown Asset Management,Ridgeway Wealth Management,Mark Brown,,,
Cruz Partners,Ridgeway Wealth Management,,,,
Kim Family Office,Crestwood Family Office,Jason Kim,,,
Liu Wealth Management Group,Oppenheimer & Co.,,,,
King Capital Group,Edward Jones,,,,
Jackson Private Wealth,Kingsbridge Capital Advisors,,,,
Martin Wealth Management Group,Raymond James Financial Services,Nancy Martin,,Nancy Martin|Timothy Miller|Sarah Turner|Joseph Stewart,"7180 Madison St, Houston, TX 77001"
Allen Asset Management,Clearwater Capital Group,,,,
Nelson Advisors,Harborview Private Wealth,Rachel Nelson,,Rachel Nelson|Patricia Wang|Christopher Scott|Christopher Parker,
White Family Wealth Group,UBS Financial Services,,,,
Mitchell Wealth Partners,Securities America,Daniel Mitchell,,,
Wright Wealth Management,Ridgeway Wealth Management,,wrightj@ridgewaywm.com,,
Smith Wealth Management Group,Stifel Nicolaus & Company,,,,"4324 Willow Blvd, Los Angeles, CA 90001"
Wright Wealth Partners,Securities America,,,Karen Wright|Ryan Hall|Megan Cruz|Lisa Morris|Robert Davis,
Allen Family Office,Highfield Asset Management,Edward Allen,eallen@highfieldam.com,,
Nelson Capital Partners,Ridgeway Wealth Management,William Nelson,,,
Stewart Financial Group,Janney Montgomery Scott,James Stewart,,,
Diaz Investment Group,Hilliard Lyons,Andrew Diaz,,Andrew Diaz|Linda Cruz|Barbara Wright|David Scott|Edward Brown,
Campbell Tax & Wealth Group,Cetera Financial Group,,,Betty Campbell|Ronald King,"8424 Willow Pl, Los Angeles, CA 90001"
Cruz Asset Management Group,Hilliard Lyons,,,Margaret Cruz|Kenneth Williams|Emily Harris|Margaret Kim|Jeffrey Harris|Nancy Martin,
Smith Capital Group,Cetera Financial Group,Kevin Smith,,,
Wilson Wealth Partners,Edward Jones,,,,
Yang Wealth Management,Harborview Private Wealth,Sandra Yang,yangs@harborviewpw.com,,
Stewart Advisory Group,Woodbury Financial Services,,,,
Nguyen Wealth Management,Harborview Private Wealth,,,Anthony Nguyen|Steven Wilson|Donald Smith|Joseph Wilson|Patricia Young,
Wang Family Wealth Group,DA Davidson & Co.,,rachel.wang@dadavidson.com,,
Lee Wealth Advisors,Merrill Lynch Pierce Fenner & Smith,,,,
Anderson Advisory Group,Cetera Financial Group,,canderson@cetera.com,,"297 Park Pl, Indianapolis, IN 46201"
Hill Portfolio Group,Ameriprise Financial Services,Karen Hill,,,"4840 Market Rd, Phoenix, AZ 85001"
Williams Advisory Group,Morgan Stanley Wealth Management,Timothy Williams,,,
Allen Group,Harborview Private Wealth,Ashley Allen,,,
Rivera Family Wealth Group,Wells Fargo Advisors,Helen Rivera,,Helen Rivera|Edward Collins|Jason Gomez|Jennifer Rivera|George Flores,
Jones Wealth Advisors,Raymond James Financial Services,George Jones,,,"5586 Maple Ave, Philadelphia, PA 19101"
Johnson Private Client Group,Commonwealth Financial Network,Megan Johnson,,,"3525 Lincoln Ln, Memphis, TN 38101"
Anderson Wealth Advisors,Janney Montgomery Scott,Patricia Anderson,panderson@janney.com,,
Hall Portfolio Group,Edward Jones,,,,
Scott Institutional Group,Hilliard Lyons,,,Anthony Scott|Jeffrey Wright|Thomas Zhang|Ronald Adams,
Flores Capital Partners,Harborview Private Wealth,,,,
Hill Private Wealth,Harborview Private Wealth,Jacob Hill,,,"2586 River Court, Dallas, TX 75201"
Jones Capital Group,Morgan Stanley Wealth Management,,,,
Adams Asset Management Group,Cetera Financial Group,,,,
Liu Capital,Clearwater Capital Group,,,,
Nelson Capital Partners,Meridian Private Wealth,,,,
Johnson Financial Partners,Kingsbridge Capital Advisors,,,,"656 Maple Pl, Atlanta, GA 30301"
Kim Financial Partners,Northgate Investment Partners,Karen Kim,,Karen Kim|Rachel Morgan,
Moore Institutional Group,Janney Montgomery Scott,David Moore,,David Moore|George White|Margaret Williams|Timothy Campbell,
Williams Tax & Wealth Group,Commonwealth Financial Network,Jessica Williams,,Jessica Williams|Kevin Collins|Anthony Carter,
Jones Investment Group,Securities America,Richard Jones,jonesr@secam.com,,"286 Madison Ln, Raleigh, NC 27601"
Martin Wealth Advisors,Janney Montgomery Scott,Jacob Martin,,,
Turner Family Wealth Group,Wells Fargo Advisors,,,,"141 Lincoln Pl, Austin, TX 78701"
Hill Retirement Solutions Group,Oppenheimer & Co.,Steven Hill,,,
Collins & Associates,Crestwood Family Office,,,Donald Collins|Jessica Davis|Michael Zhang|Christopher Wright|Anthony Miller,
Khan Investment Group,Raymond James Financial Services,,,,"7020 Madison Blvd, Miami, FL 33101"
Smith Retirement Solutions Group,UBS Financial Services,,,Kenneth Smith|Megan Patel|Dorothy Morgan|Jason Smith,"1584 River Ln, Raleigh, NC 27601"
Jones Tax & Wealth Group,UBS Financial Services,,,John Jones|Barbara King|Steven Hill|Ashley Wang|Ryan Collins|Mark Turner,
Hall Wealth Partners,Janney Montgomery Scott,Jason Hall,,,"4097 Lincoln Pkwy, Boston, MA 02101"
Nguyen Financial Group,Oppenheimer & Co.,,,,"1208 Lake Blvd, Denver, CO 80201"
Mitchell Institutional Group,Raymond James Financial Services,,,,
Williams Advisory Group,National Planning Holdings,,,,
King Wealth Management,Clearwater Capital Group,Daniel King,,Daniel King|Donald Carter|Jessica Collins,
Flores Financial Group,Ameriprise Financial Services,,,,
Chen Wealth Partners,Edward Jones,,,,"373 Park Pkwy, Memphis, TN 38101"
Johnson Asset Management,Kingsbridge Capital Advisors,Matthew Johnson,,Matthew Johnson|Ryan Roberts|George Jackson|Kevin Evans|Edward Lee|Ashley Collins|James Anderson,
Nguyen Advisory Group,DA Davidson & Co.,,,,"8452 Main Way, Phoenix, AZ 85001"
Jones Retirement Solutions Group,Stifel Nicolaus & Company,,,,
Carter Asset Management,Summit Peak Advisors,,,,
Williams Capital Group,Ameriprise Financial Services,,williamsp@ampf.com,Paul Williams|Anthony Flores|Richard Diaz|Timothy Stewart,"8349 Washington Dr, Las Vegas, NV 89101"
Adams Financial Group,Morgan Stanley Wealth Management,,,Nancy Adams|Paul Morris|Megan Baker,
Nguyen Private Wealth,Ridgeway Wealth Management,Daniel Nguyen,,,
Allen Private Wealth,Harborview Private Wealth,,,Jeffrey Allen|Kenneth Khan|Kenneth Cruz|Susan Mitchell|Charles Zhang|Sarah Wilson|Jason Flores,
Roberts Partners,Kingsbridge Capital Advisors,Megan Roberts,,,
Baker Advisors,Crestwood Family Office,,,,
Morris Asset Management,Ridgeway Wealth Management,Margaret Morris,,Margaret Morris|William Huang|Rachel White,
King Family Wealth Group,Robert W. Baird & Co.,,,Sandra King|Michael Harris|Kevin Allen|Jeffrey Stewart|Lisa Nguyen,"1091 Commerce Pl, Phoenix, AZ 85001"
Harris Retirement Solutions Group,Edward Jones,Ronald Harris,,,
Brown Capital Group,Oppenheimer & Co.,Ashley Brown,,,
Nelson Wealth,Meridian Private Wealth,,,,
Yang Advisors,Summit Peak Advisors,,,Daniel Yang|Patricia Carter|Ryan Adams|Ryan Huang,
Flores Asset Management,Harborview Private Wealth,,,,
Patel Family Wealth Group,Merrill Lynch Pierce Fenner & Smith,Jacob Patel,,Jacob Patel|James Huang|Ryan Zhang|Betty Anderson|Lisa Harris|Edward Gomez|Steven Huang,
Wang Asset Management,Crestwood Family Office,Richard Wang,rick.wang@crestwoodfo.com,,
Liu Advisory Group,Morgan Stanley Wealth Management,,mike.liu@morganstanley.com,,
Parker Wealth Partners,Edward Jones,,,,
Garcia Advisors,Kingsbridge Capital Advisors,Thomas Garcia,,Thomas Garcia|Jessica Flores|Jessica King,
Turner Advisory Group,DA Davidson & Co.,,,Andrew Turner|Jessica Anderson|Anthony Johnson|Emily Taylor|Karen Mitchell|Ashley Anderson,
Patel Institutional Group,Cambridge Investment Research,Megan Patel,,,"4842 Jefferson Dr, Charlotte, NC 28201"
Zhang Wealth Advisors,Stifel Nicolaus & Company,John Zhang,,,
Rivera Retirement Solutions Group,Woodbury Financial Services,Michael Rivera,,,
Edwards Private Wealth Group,UBS Financial Services,Timothy Edwards,,Timothy Edwards|Susan Thompson|Karen Chen,"6460 Lake Ln, Indianapolis, IN 46201"
Jones Wealth Partners,Oppenheimer & Co.,Kenneth Jones,kjones@opco.com,Kenneth Jones|Charles Taylor|Emily Scott|William Morris|Richard Turner,
Allen Wealth Advisors,Morgan Stanley Wealth Management,,,,
Flores Portfolio Group,Morgan Stanley Wealth Management,Andrew Flores,,Andrew Flores|Jennifer Thomas|Barbara Chen|Kevin Evans|Richard Wang|Jason Nguyen|Thomas Yang,
Jones Wealth Management Group,Janney Montgomery Scott,Paul Jones,,,
Scott Wealth Management Group,Merrill Lynch Pierce Fenner & Smith,,,,
Kim Wealth Management Group,Merrill Lynch Pierce Fenner & Smith,Brian Kim,,,
Johnson Private Wealth,Ridgeway Wealth Management,,,George Johnson|Jessica Wright|Mark Kim|Mark Parker,
Davis Financial Group,Edward Jones,,,,"1420 Jefferson Pkwy, San Diego, CA 92101"
Edwards Capital,Summit Peak Advisors,,,Helen Edwards|Barbara Parker|Helen Jones,
Anderson Wealth Management Group,Hilliard Lyons,Brian Anderson,,,
Williams Retirement Solutions Group,LPL Financial,Jennifer Williams,,Jennifer Williams|Thomas Thompson|Jeffrey Wang|Megan Jones|Mark Liu|Megan Young|Donald Brown,"5467 Oak Way, Raleigh, NC 27601"
Morris Investment Group,Stifel Nicolaus & Company,Ronald Morris,,,
Wang Tax & Wealth Group,UBS Financial Services,,,Ryan Wang|Rachel Gomez|Paul Moore|Jason Carter|Ryan Scott|Jeffrey Campbell,
White Wealth Management Group,Morgan Stanley Wealth Management,,,,
Wright Partners,Summit Peak Advisors,,wrightj@summitpeakadv.com,,
Nelson Capital Partners,Parkside Wealth Strategies,,,,
Edwards Private Wealth Group,National Planning Holdings,,,Richard Edwards|John Thomas,
Scott Family Office,Harborview Private Wealth,,,,
Nguyen Asset Management Group,Robert W. Baird & Co.,Megan Nguyen,,Megan Nguyen|Jason Brown|Jacob Young|Patricia Martin|Richard Moore,
Miller Wealth Advisors,Morgan Stanley Wealth Management,,,Helen Miller|Kevin Moore|Lisa Chen|Thomas Patel|Jessica Cruz|Rachel Turner,
Allen Advisory Group,Janney Montgomery Scott,James Allen,,,"9616 Willow Ave, San Antonio, TX 78201"
Adams Capital Group,Oppenheimer & Co.,,padams@opco.com,,"2269 Madison Ln, Atlanta, GA 30301"
King Investment Group,Merrill Lynch Pierce Fenner & Smith,Dorothy King,,,
White Private Client Group,Woodbury Financial Services,,,,
Williams Asset Management,Highfield Asset Management,Betty Williams,,,
Hall Retirement Solutions Group,Woodbury Financial Services,Megan Hall,,,"5090 Spring Rd, San Francisco, CA 94101"
Williams Investment Partners,Meridian Private Wealth,,,,
Baker Financial Group,Oppenheimer & Co.,,,,"3917 Lincoln Ave, Las Vegas, NV 89101"
Martin Partners,Northgate Investment Partners,Edward Martin,,Edward Martin|Rachel Miller|Michael Campbell|Jeffrey Johnson|Andrew Khan|Joseph Collins|Edward Hall,
Green Wealth Management,Highfield Asset Management,,,Sarah Green|Christopher Khan|Richard Yang|Edward Rivera|George Patel|Barbara Nelson|George Nelson,
Cruz Group,Summit Peak Advisors,,,,
Mitchell Retirement Solutions Group,UBS Financial Services,Steven Mitchell,,,"5536 Highland Ln, San Francisco, CA 94101"
Edwards Investment Group,Oppenheimer & Co.,,,Patricia Edwards|Joseph Taylor|Linda Morris|Helen Evans|Brian Zhang|Jessica Rivera,
Taylor Wealth Partners,Hilliard Lyons,,,,
Reyes Family Wealth Group,Janney Montgomery Scott,,,,"5796 Highland Pl, Baltimore, MD 21201"
Jackson Capital Partners,Harborview Private Wealth,Paul Jackson,,,"6921 Cedar Court, Philadelphia, PA 19101"
Kim Retirement Solutions Group,Securities America,Timothy Kim,,Timothy Kim|Jason Thompson|Robert Patel|Ashley Torres|Margaret Williams|Charles Harris|Jacob Huang,"1664 River St, San Diego, CA 92101"
Reyes Asset Management Group,Wells Fargo Advisors,Michael Reyes,,,
Yang Capital Group,Cambridge Investment Research,,,,
Davis Private Client Group,Raymond James Financial Services,,,,
Chen Asset Management,Clearwater Capital Group,,,Dorothy Chen|Sarah Thomas|Rachel Stewart|Ronald Moore|Lisa Diaz|Timothy Gomez|Michael Patel,
Khan Financial Group,Cetera Financial Group,,,,
Brown Tax & Wealth Group,Morgan Stanley Wealth Management,Steven Brown,,Steven Brown|Matthew Yang,
Cruz Asset Management Group,Wells Fargo Advisors,,,,
Roberts Family Wealth Group,Raymond James Financial Services,,,,
Roberts Family Wealth Group,Ameriprise Financial Services,Christopher Roberts,,,
Scott Wealth Partners,Raymond James Financial Services,,jscott@raymondjames.com,,"4139 Lincoln Dr, Los Angeles, CA 90001"
Brown Retirement Solutions Group,Oppenheimer & Co.,Margaret Brown,,,
Williams & Associates,Harborview Private Wealth,,,Lisa Williams|Amanda Huang|Patricia White|David Huang|Thomas Moore|Jacob Cruz|Michael Lee,
Green Family Office,Clearwater Capital Group,,tim.green@clearwatercap.com,,
Anderson Investment Partners,Crestwood Family Office,,,Kevin Anderson|Mark Wright|Mark Edwards|Christopher Rivera,
Wang Wealth,Crestwood Family Office,Sandra Wang,,Sandra Wang|Donald Campbell,
Adams Advisory Group,UBS Financial Services,,,,
Wilson Family Office,Clearwater Capital Group,Karen Wilson,,Karen Wilson|Lisa Parker|Karen Hall|James Torres|Christopher Evans|Karen Williams|Helen Hill,
Liu Private Client Group,Securities America,,,Linda Liu|Edward Gomez|Rachel Chen|Ronald Mitchell,
Diaz Investment Group,National Planning Holdings,,,,
Scott Private Wealth Group,Oppenheimer & Co.,George Scott,,George Scott|Ronald Torres|William Huang|Rachel Thomas|Patricia Liu,
Gomez Capital Group,Cambridge Investment Research,Steven Gomez,,,
Parker Wealth,Kingsbridge Capital Advisors,John Parker,,,
King Investment Group,DA Davidson & Co.,,bill.king@dadavidson.com,,
Adams Wealth Management Group,Robert W. Baird & Co.,Jacob Adams,,,"8456 Main Ave, Chicago, IL 60601"
Phillips & Associates,Clearwater Capital Group,,,,
Harris Partners,Northgate Investment Partners,,,,
Thomas Advisory Group,Robert W. Baird & Co.,,,,
Reyes & Associates,Kingsbridge Capital Advisors,,,Susan Reyes|William Miller|Margaret Edwards,
Allen Asset Management Group,Cetera Financial Group,,,,
Moore Family Wealth Group,Cambridge Investment Research,Joseph Moore,,,
Patel Retirement Solutions Group,Cambridge Investment Research,Helen Patel,,,
White Private Wealth Group,Morgan Stanley Wealth Management,Donald White,,Donald White|Lisa Hall|Timothy Yang|Joseph Morris|Margaret Hill|Barbara Turner|Richard Jackson,"4355 Madison Pl, Kansas City, MO 64101"
Roberts Portfolio Group,Morgan Stanley Wealth Management,Andrew Roberts,,Andrew Roberts|Emily Cruz|Ryan Hill|Andrew Diaz|Richard Hill|Paul Scott,
Nguyen Investment Group,UBS Financial Services,,nguyens@ubs.com,Susan Nguyen|Jacob Wilson|Mark Johnson,
Thompson Tax & Wealth Group,Commonwealth Financial Network,Charles Thompson,charles.thompson@commonwealth.com,,
Torres Financial Partners,Meridian Private Wealth,Emily Torres,,,
King Retirement Solutions Group,Morgan Stanley Wealth Management,,,Ronald King|Susan White,
Turner Retirement Solutions Group,Hilliard Lyons,Paul Turner,,,
Evans Asset Management Group,Morgan Stanley Wealth Management,,sevans@morganstanley.com,Sandra Evans|Margaret Khan|Charles Nelson|Sandra Edwards|Christopher Wilson|Donald Flores,
Garcia Private Client Group,Securities America,,,,"2951 Spring Dr, Seattle, WA 98101"
