golden_team_id,team_name,firm_name,crd_number,lead_first_name,lead_last_name,lead_email,lead_phone,city,state,zip,address,aum_millions,num_members
GT0003024,The Cox Investment Group,LPL Financial,6800654,Michael,Cox,mcox@lpl.com,942-464-5217,Milwaukee,WI,53201,"8696 Lincoln Ct, Suite 3967, Milwaukee, WI, 53201",164.0,4
GT0003025,Howard Private Wealth Group,RBC Wealth Management,7327471,Laura,Howard,lhoward@rbc.com,908-668-3219,San Diego,CA,92101,"6339 Oak Blvd, Suite 387, San Diego, CA, 92101",572.6,6
GT0003026,Brown Private Client Group,Oppenheimer & Co,5993646,Ashley,Brown,abrown@oppe.com,257-527-8807,San Diego,CA,92101,"4976 Park St, Suite 3068, San Diego, CA, 92101",132.0,6
GT0003027,The Flores Family Wealth Group,LPL Financial,8362096,James,Flores,jflores@lpl.com,309-329-7852,Cleveland,OH,44101,"8617 Market Pl, Suite 3767, Cleveland, OH, 44101",130.6,2
GT0003028,The Green Advisory Group,Rockefeller Capital Management,8375413,Kevin,Green,kgreen@rockcapi.com,405-931-2275,Phoenix,AZ,85001,"4649 Elm Ave, Phoenix, AZ, 85001",26.7,4
GT0003029,Moore Family Wealth Group,Ameriprise Financial,9334594,Edward,Moore,emoore@amer.com,757-362-8365,Philadelphia,PA,19101,"3704 Oak Rd, Philadelphia, PA, 19101",258.2,6
GT0003030,The Turner Financial Advisory Group,Oppenheimer & Co,6182613,Mary,Turner,mturner@oppe.com,214-651-9533,Austin,TX,78701,"4494 Madison Ln, Austin, TX, 78701",2386.6,2
GT0003031,Stewart Investment Group,Mesirow Financial,9150018,Kevin,Stewart,kstewart@mesi.com,723-878-6187,Orlando,FL,32801,"7004 River Blvd, Suite 1507, Orlando, FL, 32801",695.0,4
GT0003032,King Advisory Group,Baird,8623854,Charles,King,cking@bair.com,378-824-3927,Detroit,MI,48201,"9381 Capital St, Detroit, MI, 48201",849.3,3
GT0003033,Butler Family Wealth Group,Oppenheimer & Co,6275322,Thomas,Butler,tbutler@oppe.com,466-306-4730,Los Angeles,CA,90001,"8467 Elm Pl, Los Angeles, CA, 90001",192.7,3
GT0003034,The Turner Advisory Group,Steward Partners,3264229,Susan,Turner,sturner@stewpart.com,407-749-9597,Phoenix,AZ,85001,"6395 Cedar Blvd, Suite 3709, Phoenix, AZ, 85001",272.1,4
GT0003035,Jenkins Private Client Group,Hightower Advisors,2457547,Jason,Jenkins,jjenkins@highadvi.com,261-432-6904,Atlanta,GA,30301,"6578 Sunset Pl, Suite 2371, Atlanta, GA, 30301",25,2
GT0003036,The Flores Family Wealth Group,LPL Financial,3699983,Susan,Flores,sflores@lpl.com,620-349-8881,Nashville,TN,37201,"3799 Liberty Rd, Suite 1733, Nashville, TN, 37201",91.9,2
GT0003037,Foster Financial Advisory Group,UBS Financial Services,1610281,Michael,Foster,mfoster@ubs.com,799-644-2236,San Diego,CA,92101,"4666 Capital St, Suite 3610, San Diego, CA, 92101",1123.6,2
GT0003038,Miller Wealth Management Team,HighTower,6966279,James,Miller,jmiller@high.com,881-807-6293,Detroit,MI,48201,"5062 River Ln, Detroit, MI, 48201",40.4,3
GT0003039,Miller Family Wealth Group,Wells Fargo Advisors,9236189,Robert,Miller,rmiller@wellfargad.com,944-505-3560,Detroit,MI,48201,"70 Liberty Rd, Suite 3024, Detroit, MI, 48201",931.2,3
GT0003040,Powell Financial Group,Steward Partners,1947893,Kevin,Powell,kpowell@stewpart.com,711-992-4248,Miami,FL,33101,"2587 Maple Way, Miami, FL, 33101",1021.0,4
GT0003041,The Evans Wealth Management Team,Dynasty Financial Partners,7778269,Melissa,Evans,mevans@dynapart.com,969-267-2932,Las Vegas,NV,89101,"8105 Pine Dr, Las Vegas, NV, 89101",971.0,4
GT0003042,The Henderson Wealth Partners,Raymond James,7830771,James,Henderson,jhenderson@raymjame.com,476-380-3419,New York,NY,10017,"7511 Jefferson Ln, Suite 3508, New York, NY, 10017",418.6,6
GT0003043,The Flores Wealth Partners,Oppenheimer & Co,2021266,Betty,Flores,bflores@oppe.com,527-397-5660,Portland,OR,97201,"8178 Broadway Ln, Suite 1784, Portland, OR, 97201",71.7,2
GT0003044,Cooper Private Client Group,Janney Montgomery Scott,9363994,Christopher,Cooper,ccooper@jannmontsc.com,551-567-9086,Miami,FL,33101,"5185 Financial Blvd, Suite 3064, Miami, FL, 33101",25,2
GT0003045,The Hall Financial Advisory Group,Baird,7700253,Sandra,Hall,shall@bair.com,480-946-4784,Denver,CO,80201,"336 Park Blvd, Denver, CO, 80201",2377.0,5
GT0003046,Washington Investment Group,Ameriprise Financial,4823549,Ryan,Washington,rwashington@amer.com,934-348-6064,Denver,CO,80201,"5654 Lincoln Ct, Suite 3863, Denver, CO, 80201",510.1,5
GT0003047,The Coleman Private Client Group,Stifel Financial,8623883,Ashley,Coleman,acoleman@stif.com,332-468-7444,Minneapolis,MN,55401,"4489 Capital Pl, Suite 3654, Minneapolis, MN, 55401",3177.6,6
GT0003048,The Perry Wealth Management Team,Stifel Financial,8561193,Anthony,Perry,aperry@stif.com,842-874-2220,San Diego,CA,92101,"357 Oak Pl, Suite 1294, San Diego, CA, 92101",233.6,3
GT0003049,The Cooper Financial Group,Edward Jones,3031751,Lisa,Cooper,lcooper@edwajone.com,331-714-3074,Chicago,IL,60601,"6942 Sunset Ct, Suite 2575, Chicago, IL, 60601",124.5,5
GT0003050,The Miller Investment Group,Edward Jones,6744306,Carol,Miller,cmiller@edwajone.com,858-572-8693,New York,NY,10001,"9237 Financial Ave, Suite 3575, New York, NY, 10001",464.1,6
GT0003051,King Investment Group,RBC Wealth Management,3472743,Emily,King,eking@rbc.com,989-428-5699,Orlando,FL,32801,"3352 Lake Ln, Suite 3660, Orlando, FL, 32801",172.0,5
GT0003052,The Brown Asset Management Group,Hightower Advisors,4631518,Ashley,Brown,abrown@highadvi.com,272-951-4921,San Diego,CA,92101,"9682 River Ln, Suite 3921, San Diego, CA, 92101",396.9,5
GT0003053,Bryant Wealth Solutions Group,Ameriprise Financial,3072188,Barbara,Bryant,bbryant@amer.com,359-735-3679,Milwaukee,WI,53201,"1202 Liberty Ave, Milwaukee, WI, 53201",940.2,3
GT0003054,The Flores Wealth Management Team,Raymond James,5295429,Ronald,Flores,rflores@raymjame.com,468-986-9122,St. Louis,MO,63101,"9071 Market Dr, St. Louis, MO, 63101",291.4,5
GT0003055,The Bell Wealth Partners,Morgan Stanley,1334878,Michael,Bell,mbell@morgstan.com,853-611-3132,Las Vegas,NV,89101,"6306 Washington Blvd, Suite 834, Las Vegas, NV, 89101",766.0,4
GT0003056,Perry Financial Advisory Group,LPL Financial,8600145,Dorothy,Perry,dperry@lpl.com,356-203-9126,Cleveland,OH,44101,"9935 Market St, Suite 2111, Cleveland, OH, 44101",293.5,2
GT0003057,The Cooper Asset Management Group,HighTower,9298547,Mary,Cooper,mcooper@high.com,879-536-3671,Las Vegas,NV,89101,"3127 Capital Way, Las Vegas, NV, 89101",77.6,3
GT0003058,Ramirez Asset Management Group,Wells Fargo Advisors,5649146,Edward,Ramirez,eramirez@wellfargad.com,474-310-9934,Tampa,FL,33601,"3679 Market Rd, Suite 3041, Tampa, FL, 33601",101.3,6
GT0003059,The Cox Capital Group,Edward Jones,6903942,Charles,Cox,ccox@edwajone.com,307-523-6138,Louisville,KY,40201,"2719 Broadway Ln, Suite 3380, Louisville, KY, 40201",848.5,6
GT0003060,Gonzales Wealth Management Team,Rockefeller Capital Management,4756100,Deborah,Gonzales,dgonzales@rockcapi.com,397-409-2157,Cleveland,OH,44101,"7307 Financial Dr, Suite 2824, Cleveland, OH, 44101",281.5,3
GT0003061,Hill Wealth Partners,Rockefeller Capital Management,2589943,Betty,Hill,bhill@rockcapi.com,675-588-6910,Chicago,IL,60601,"829 Cedar Ave, Chicago, IL, 60601",95.8,2
GT0003062,Garcia Family Wealth Group,Edward Jones,6985708,Michelle,Garcia,mgarcia@edwajone.com,734-886-8603,Nashville,TN,37201,"925 Main Rd, Suite 612, Nashville, TN, 37201",105.7,4
GT0003063,Cooper Wealth Solutions Group,Morgan Stanley,6551676,Mark,Cooper,mcooper@morgstan.com,420-707-7276,Miami,FL,33101,"9799 Washington Blvd, Miami, FL, 33101",1137.8,5
GT0003064,Brooks Private Client Group,Edward Jones,7455872,Nancy,Brooks,nbrooks@edwajone.com,391-383-7475,Minneapolis,MN,55401,"8448 Capital Pl, Suite 463, Minneapolis, MN, 55401",700.8,2
GT0003065,Hall Wealth Advisors,Edward Jones,1441031,Emily,Hall,ehall@edwajone.com,655-532-8308,Seattle,WA,98101,"9873 Washington Ave, Suite 2766, Seattle, WA, 98101",131.1,4
GT0003066,The Jenkins Investment Group,HighTower,7301661,Steven,Jenkins,sjenkins@high.com,875-476-6170,Salt Lake City,UT,84101,"9416 Liberty Way, Suite 1176, Salt Lake City, UT, 84101",209.3,3
GT0003067,The Scott Financial Group,Merrill Lynch,6951676,Susan,Scott,sscott@merrlync.com,661-434-7783,Indianapolis,IN,46201,"8650 River St, Indianapolis, IN, 46201",45.8,2
GT0003068,The Long Advisory Group,Wells Fargo Advisors,2487689,Kenneth,Long,klong@wellfargad.com,861-321-1500,Pittsburgh,PA,15201,"3138 Pine Ct, Suite 634, Pittsburgh, PA, 15201",438.2,2
GT0003069,Rivera Wealth Management Team,Dynasty Financial Partners,8208065,Mary,Rivera,mrivera@dynapart.com,279-834-7687,Charlotte,NC,28201,"6594 Lincoln Way, Charlotte, NC, 28201",424.3,2
GT0003070,Nelson Private Client Group,Morgan Stanley,5565260,Kimberly,Nelson,knelson@morgstan.com,201-987-2329,Phoenix,AZ,85001,"17 Elm Way, Phoenix, AZ, 85001",88.1,4
GT0003071,Carter Family Wealth Group,Stifel Financial,7623806,Ryan,Carter,rcarter@stif.com,571-963-8503,San Diego,CA,92101,"3156 Cedar Pl, Suite 1332, San Diego, CA, 92101",892.9,2
GT0003072,Davis Wealth Management Group,Baird,6442963,Donna,Davis,ddavis@bair.com,829-221-3488,Austin,TX,78701,"3954 Park St, Austin, TX, 78701",35.6,4
GT0003073,Collins Wealth Management Team,Edward Jones,2638758,Laura,Collins,lcollins@edwajone.com,584-542-4609,Indianapolis,IN,46201,"7584 Park St, Suite 3278, Indianapolis, IN, 46201",51.0,4
GT0003074,Ward Wealth Management Group,HighTower,2179469,Christopher,Ward,cward@high.com,850-627-3440,Austin,TX,78701,"9483 Washington St, Austin, TX, 78701",40.0,5
GT0003075,The Rivera Family Wealth Group,Morgan Stanley,1915734,Joseph,Rivera,jrivera@morgstan.com,425-643-8530,Los Angeles,CA,90025,"946 River St, Suite 589, Los Angeles, CA, 90025",140.3,5
GT0003076,Brooks Family Wealth Group,Rockefeller Capital Management,2743305,Margaret,Brooks,mbrooks@rockcapi.com,808-789-5670,Miami,FL,33101,"6757 Lincoln St, Suite 2647, Miami, FL, 33101",315.4,5
GT0003077,Miller Family Wealth Group,Steward Partners,3495094,Sandra,Miller,smiller@stewpart.com,353-819-9376,Milwaukee,WI,53201,"3588 Main Ct, Milwaukee, WI, 53201",164.3,5
GT0003078,Richardson Private Client Group,Stifel Financial,9530217,Barbara,Richardson,brichardson@stif.com,716-356-5193,Las Vegas,NV,89101,"3552 Lincoln Rd, Las Vegas, NV, 89101",304.4,6
GT0003079,Phillips Wealth Advisors,Steward Partners,9425877,Emily,Phillips,ephillips@stewpart.com,391-912-4839,Atlanta,GA,30301,"201 Oak Pl, Suite 1428, Atlanta, GA, 30301",102.8,4
GT0003080,The Nelson Wealth Partners,Dynasty Financial Partners,4261477,Patricia,Nelson,pnelson@dynapart.com,979-421-7302,Dallas,TX,75201,"7411 Cedar Ave, Suite 1441, Dallas, TX, 75201",330.3,5
GT0003081,Foster Wealth Management Team,Hightower Advisors,4062023,Jeffrey,Foster,jfoster@highadvi.com,500-970-7647,New York,NY,10017,"5056 Capital Ave, New York, NY, 10017",25,5
GT0003082,Parker Wealth Management Group,Baird,3813045,David,Parker,dparker@bair.com,879-421-2733,Cincinnati,OH,45201,"6123 Financial Way, Cincinnati, OH, 45201",136.9,5
GT0003083,The Hernandez Wealth Management Team,RBC Wealth Management,5048491,Barbara,Hernandez,bhernandez@rbc.com,590-794-1383,Tampa,FL,33601,"432 Lake Pl, Suite 1344, Tampa, FL, 33601",1117.8,5
GT0003084,Flores Financial Group,Stifel Financial,6823651,Kimberly,Flores,kflores@stif.com,898-759-2063,Los Angeles,CA,90025,"5384 Maple Dr, Los Angeles, CA, 90025",809.9,3
GT0003085,The Gray Wealth Management Team,Dynasty Financial Partners,9974216,Patricia,Gray,pgray@dynapart.com,810-255-1345,Milwaukee,WI,53201,"8201 Jefferson St, Milwaukee, WI, 53201",494.1,6
GT0003086,The Nguyen Wealth Solutions Group,Stifel Financial,8157847,William,Nguyen,wnguyen@stif.com,939-598-2573,Portland,OR,97201,"1685 Broadway Pl, Portland, OR, 97201",221.3,6
GT0003087,Lee Capital Group,Merrill Lynch,9705337,Paul,Lee,plee@merrlync.com,961-552-3516,Los Angeles,CA,90025,"4590 Main Ln, Los Angeles, CA, 90025",185.6,5
GT0003088,Butler Private Client Group,Dynasty Financial Partners,3963519,Patricia,Butler,pbutler@dynapart.com,491-206-1548,Kansas City,MO,64101,"3777 Oak Dr, Suite 364, Kansas City, MO, 64101",220.6,6
GT0003089,Turner Family Wealth Group,UBS Financial Services,3555688,Rebecca,Turner,rturner@ubs.com,902-517-5976,Salt Lake City,UT,84101,"7672 Jefferson Ln, Salt Lake City, UT, 84101",73.9,2
GT0003090,Wright Wealth Solutions Group,Dynasty Financial Partners,4554562,Lisa,Wright,lwright@dynapart.com,385-571-2233,Columbus,OH,43201,"9816 Financial St, Suite 658, Columbus, OH, 43201",154.5,5
GT0003091,The Ramirez Financial Group,Ameriprise Financial,8943593,Mark,Ramirez,mramirez@amer.com,256-744-6363,Boston,MA,02134,"9458 Hill Blvd, Suite 805, Boston, MA, 02134",37.5,3
GT0003092,Perry Private Client Group,Janney Montgomery Scott,4330391,Lisa,Perry,lperry@jannmontsc.com,910-484-5195,Philadelphia,PA,19101,"8819 Elm Ave, Suite 2695, Philadelphia, PA, 19101",493.5,2
GT0003093,Thomas Wealth Advisors,Baird,2671913,Joseph,Thomas,jthomas@bair.com,888-579-2681,Kansas City,MO,64101,"3453 Capital Ct, Kansas City, MO, 64101",110.0,4
GT0003094,Young Private Wealth Group,Edward Jones,1233617,George,Young,gyoung@edwajone.com,716-976-4534,Tampa,FL,33601,"9991 Broadway Dr, Suite 1409, Tampa, FL, 33601",420.2,3
GT0003095,The Green Wealth Advisors,Raymond James,3428420,Melissa,Green,mgreen@raymjame.com,298-956-4350,Boston,MA,02134,"9322 Sunset Pl, Boston, MA, 02134",207.7,5
GT0003096,The Edwards Advisory Group,Edward Jones,4309779,Kenneth,Edwards,kedwards@edwajone.com,428-582-1311,Indianapolis,IN,46201,"202 Jefferson Ln, Indianapolis, IN, 46201",600.5,4
GT0003097,Adams Wealth Management Group,Hightower Advisors,1699058,Carol,Adams,cadams@highadvi.com,687-895-9864,Austin,TX,78701,"2609 Market Way, Suite 3109, Austin, TX, 78701",821.3,4
GT0003098,The Stewart Financial Group,Edward Jones,1390876,Linda,Stewart,lstewart@edwajone.com,984-638-3576,Las Vegas,NV,89101,"5918 Market Pl, Las Vegas, NV, 89101",2265.0,5
GT0003099,Cox Wealth Partners,Morgan Stanley,8013969,John,Cox,jcox@morgstan.com,347-973-4323,Richmond,VA,23220,"1355 Jefferson Pl, Suite 182, Richmond, VA, 23220",819.9,2
GT0003100,The Mitchell Wealth Solutions Group,LPL Financial,8536945,David,Mitchell,dmitchell@lpl.com,965-225-4523,Cincinnati,OH,45201,"4928 Maple Ln, Cincinnati, OH, 45201",931.7,5
GT0003101,Baker Wealth Solutions Group,Piper Sandler,8374942,Mary,Baker,mbaker@pipesand.com,804-801-9800,Seattle,WA,98101,"7743 Main Ct, Suite 3412, Seattle, WA, 98101",233.8,4
GT0003102,The Bailey Advisory Group,Edward Jones,3517173,Donald,Bailey,dbailey@edwajone.com,870-995-4653,Atlanta,GA,30301,"6396 River Pl, Atlanta, GA, 30301",145.7,4
GT0003103,Harris Asset Management Group,Rockefeller Capital Management,3659732,Stephanie,Harris,sharris@rockcapi.com,841-535-7282,Charlotte,NC,28201,"2535 Elm Blvd, Suite 3691, Charlotte, NC, 28201",355.8,3
GT0003104,Scott Wealth Solutions Group,Oppenheimer & Co,3206381,Michelle,Scott,mscott@oppe.com,802-779-7334,Charlotte,NC,28201,"2000 Washington Ct, Suite 407, Charlotte, NC, 28201",89.0,6
GT0003105,Carter Private Client Group,Morgan Stanley,5412292,Sandra,Carter,scarter@morgstan.com,548-276-1605,Memphis,TN,38101,"6297 Market Dr, Suite 722, Memphis, TN, 38101",57.0,6
GT0003106,Martinez Financial Advisory Group,Piper Sandler,6135990,Charles,Martinez,cmartinez@pipesand.com,910-389-8942,New York,NY,10001,"8305 Sunset Pl, New York, NY, 10001",93.8,2
GT0003107,The Davis Capital Group,RBC Wealth Management,6587734,Donna,Davis,ddavis@rbc.com,866-866-7802,Cincinnati,OH,45201,"2887 River St, Cincinnati, OH, 45201",782.9,5
GT0003108,The Hill Financial Advisory Group,UBS Financial Services,3820439,Lisa,Hill,lhill@ubs.com,760-741-9950,St. Louis,MO,63101,"9543 Main Ct, St. Louis, MO, 63101",268.1,6
GT0003109,The Roberts Advisory Group,Merrill Lynch,2668699,Kathleen,Roberts,kroberts@merrlync.com,489-810-3857,Chicago,IL,60614,"3348 Madison St, Suite 1795, Chicago, IL, 60614",264.1,6
GT0003110,Bailey Advisory Group,Baird,5563320,John,Bailey,jbailey@bair.com,414-699-3200,Philadelphia,PA,19101,"1851 Washington Blvd, Suite 3336, Philadelphia, PA, 19101",228.6,5
GT0003111,The Parker Wealth Solutions Group,LPL Financial,9460790,Patricia,Parker,pparker@lpl.com,256-511-4816,Chicago,IL,60601,"8397 Hill Dr, Suite 2521, Chicago, IL, 60601",220.6,5
GT0003112,Bell Asset Management Group,Baird,5385930,Jessica,Bell,jbell@bair.com,380-320-2991,Columbus,OH,43201,"9112 Oak Ave, Columbus, OH, 43201",153.6,5
GT0003113,The Morgan Financial Group,Edward Jones,7483496,Paul,Morgan,pmorgan@edwajone.com,565-833-8221,Denver,CO,80201,"5066 Madison St, Suite 637, Denver, CO, 80201",428.2,3
GT0003114,The Moore Family Wealth Group,UBS Financial Services,1284565,Richard,Moore,rmoore@ubs.com,515-381-5005,Las Vegas,NV,89101,"2303 Broadway Rd, Suite 2358, Las Vegas, NV, 89101",377.2,2
GT0003115,The Hernandez Wealth Partners,Steward Partners,5390807,Rebecca,Hernandez,rhernandez@stewpart.com,319-590-6637,New York,NY,10017,"2135 Lincoln Blvd, New York, NY, 10017",194.7,2
GT0003116,Ramirez Wealth Management Group,Wells Fargo Advisors,2625105,Susan,Ramirez,sramirez@wellfargad.com,243-219-2137,Denver,CO,80201,"7532 Capital Blvd, Denver, CO, 80201",280.4,2
GT0003117,The Phillips Financial Advisory Group,Edward Jones,8529323,Mark,Phillips,mphillips@edwajone.com,232-380-1489,Richmond,VA,23220,"9269 Liberty Ct, Richmond, VA, 23220",186.2,2
GT0003118,The Price Wealth Management Group,Stifel Financial,7512363,Deborah,Price,dprice@stif.com,830-596-2349,Charlotte,NC,28201,"3871 Madison St, Charlotte, NC, 28201",166.0,5
GT0003119,Bell Wealth Management Group,Edward Jones,1120806,Charles,Bell,cbell@edwajone.com,644-953-4353,Tampa,FL,33601,"5749 Park Dr, Tampa, FL, 33601",1492.9,4
GT0003120,The Anderson Private Client Group,Piper Sandler,3215377,John,Anderson,janderson@pipesand.com,533-269-1584,San Diego,CA,92101,"5117 Financial Ln, Suite 589, San Diego, CA, 92101",432.5,5
GT0003121,The Jones Wealth Advisors,Janney Montgomery Scott,3106804,Donald,Jones,djones@jannmontsc.com,230-805-7484,Cleveland,OH,44101,"7261 Washington St, Cleveland, OH, 44101",485.5,6
GT0003122,Martin Wealth Management Group,Stifel Financial,2566378,Deborah,Martin,dmartin@stif.com,853-406-6537,Nashville,TN,37201,"9291 Liberty Way, Suite 1078, Nashville, TN, 37201",403.9,3
GT0003123,Miller Asset Management Group,RBC Wealth Management,7071733,Jessica,Miller,jmiller@rbc.com,692-484-4286,Denver,CO,80201,"3626 Capital Ave, Suite 3678, Denver, CO, 80201",113.4,6
GT0003124,Flores Wealth Management Group,Merrill Lynch,7574123,John,Flores,jflores@merrlync.com,345-898-7179,Houston,TX,77001,"7998 Sunset St, Suite 1370, Houston, TX, 77001",71.7,5
GT0003125,Walker Investment Group,Wells Fargo Advisors,1298492,Linda,Walker,lwalker@wellfargad.com,430-791-5188,Tampa,FL,33601,"6065 Sunset Ct, Tampa, FL, 33601",2342.8,4
GT0003126,The Bryant Wealth Advisors,Stifel Financial,2638807,Edward,Bryant,ebryant@stif.com,714-308-1348,Los Angeles,CA,90025,"2302 Washington Blvd, Suite 1637, Los Angeles, CA, 90025",264.3,4
GT0003127,The Price Advisory Group,Hightower Advisors,2880577,Richard,Price,rprice@highadvi.com,698-984-6718,Detroit,MI,48201,"530 Lincoln Rd, Suite 3143, Detroit, MI, 48201",224.7,6
GT0003128,Lee Wealth Solutions Group,Piper Sandler,6944494,Kathleen,Lee,klee@pipesand.com,221-487-7573,Kansas City,MO,64101,"1543 Madison Blvd, Kansas City, MO, 64101",25,6
GT0003129,Torres Private Client Group,LPL Financial,9372452,Nancy,Torres,ntorres@lpl.com,368-210-3329,Pittsburgh,PA,15201,"58 Lake Ct, Pittsburgh, PA, 15201",27.1,2
GT0003130,Brown Capital Group,RBC Wealth Management,5769852,Sharon,Brown,sbrown@rbc.com,699-585-5839,Denver,CO,80201,"1449 Lake Ln, Denver, CO, 80201",751.2,5
GT0003131,Patterson Family Wealth Group,Dynasty Financial Partners,7095631,Joseph,Patterson,jpatterson@dynapart.com,794-577-6818,Cleveland,OH,44101,"252 Commerce St, Suite 2672, Cleveland, OH, 44101",395.5,6
GT0003132,Williams Private Client Group,Oppenheimer & Co,8893192,Laura,Williams,lwilliams@oppe.com,400-522-7958,Nashville,TN,37201,"4167 Cedar Pl, Nashville, TN, 37201",2557.6,6
GT0003133,The Clark Wealth Advisors,Oppenheimer & Co,9736027,Steven,Clark,sclark@oppe.com,363-467-6298,Los Angeles,CA,90001,"929 Liberty Ct, Suite 3007, Los Angeles, CA, 90001",1186.4,5
GT0003134,The Hill Wealth Management Group,Mesirow Financial,8018622,Margaret,Hill,mhill@mesi.com,206-650-5843,Miami,FL,33101,"1841 Broadway St, Miami, FL, 33101",152.9,2
GT0003135,Thompson Financial Advisory Group,Janney Montgomery Scott,2346561,Christopher,Thompson,cthompson@jannmontsc.com,392-460-2528,St. Louis,MO,63101,"7375 Jefferson Blvd, St. Louis, MO, 63101",480.9,6
